Date,Title,Publisher,Description,Link
03/03/2023,FDA Rejected Human Trial for Elon Musk’s BCI Tech - Reuters,BioSpace,https://www.biospace.com/article/fda-rejected-human-trial-for-elon-musk-s-brain-chips-in-22-reuters/,"Elon Musk/courtesy of Yichuan Cao/NurPhoto via Getty Images. In 2022, Elon Musk's Neuralink tried – and failed – to secure permission from the FDA to run a..."
03/03/2023,This is how Elon Musk convinced Lopez Obrador to authorize the Nuevo León TESLA Gigafactory,Mexico Daily Post,https://mexicodailypost.com/2023/03/03/this-is-how-elon-musk-convinced-lopez-obrador-to-authorize-the-nuevo-leon-tesla-gigafactory/,"“Elon Musk, the owner of Tesla, convinced President Andrés Manuel López Obrador to authorize a factory in Nuevo León with a series of proposals on the use..."
03/04/2023,Elon Musk's Latest Reveal? His Tesla Management Team,The Wall Street Journal,https://www.wsj.com/articles/elon-musks-latest-reveal-his-tesla-management-team-21af3ae6,"Billed as a glimpse into Tesla's future, Investor Day was used as an opportunity to spotlight leadership bench. Elon Musk with Tesla staff at the company..."
03/04/2023,Tesla shares drop after Elon Musk presents EV company's ...,Detroit Free Press,https://www.freep.com/story/money/business/2023/03/04/tesla-shares-drop-after-elon-musk-presents-ev-companys-master-plan/69958538007/,... but Tesla shares dropped 5.9% on Thursday amid criticism from analysts that the presentation by CEO Elon Musk lacked clarity and details.
03/04/2023,Is Elon Musk running out of ideas for Tesla?,Quartz,https://qz.com/emails/quartz-weekend-brief/1850182250/out-of-charge,We may earn a commission from links on this page. Hi Quartz members! Only a man with an ego the size of Elon Musk's announces...
03/04/2023,Elon Musk Calls for Action Against an Imminent AI Threat,TheStreet,https://www.thestreet.com/technology/elon-musk-calls-for-action-against-an-imminent-ai-threat,"This advance has been fostered by the ChatGPT chatbot developed by the OpenAI startup, whose research has been funded by billionaires such as Elon Musk and..."
03/04/2023,Elon Musk says AI is 'dangerous technology' and needs regulating,Business Insider,https://www.businessinsider.com/elon-musk-says-ai-dangerous-technology-needs-regulating-2023-3,"Elon Musk expressed his concerns about artificial intelligence at Tesla's investor day on Wednesday. · The Tesla CEO believed he ""may have done some things"" that..."
03/04/2023,Elon Musk calls for government regulation of artificial ...,WDAY Radio,https://www.wdayradionow.com/news/national-news/61771-elon-musk-calls-for-government-regulation-of-artificial-intelligence,"(Austin, TX) -- Elon Musk is calling for the government to regulate artificial intelligence. The Tesla CEO gave a three-hour presentation this week to..."
03/04/2023,Musk Made a Mess at Twitter. Will His AI Plans Be Any Different?,Bloomberg.com,https://www.bloomberg.com/opinion/articles/2023-03-04/elon-musk-made-a-mess-at-twitter-will-his-ai-plans-be-any-different,"The billionaire is probably taking the burgeoning technology seriously, but it also might just be a way of ditching his $44 billion disaster. Whither Elon?"
03/04/2023,Elon Musk Mocks Silicon Valley's New Obsession,TheStreet,https://www.thestreet.com/technology/elon-musk-mocks-silicon-valleys-new-obsession,"This has not escaped Elon Musk, the CEO of Tesla, owner of Twitter and founder of SpaceX. The billionaire supports AI, which has been in Tesla vehicles..."
03/04/2023,Elon Musk expects his fleet of Tesla 'Optimus' Bots to think ...,Study Finds,https://studyfinds.org/elon-musk-tesla-bots/,"AUSTIN, Texas — Elon Musk is showing off the progress on his “Terminator”-style Tesla Bot. The humanoid Optimus robot was a showcase presentation at the..."
03/04/2023,Twitter's revenue plunged in December as advertisers fled: report,Business Insider,https://www.businessinsider.com/twitters-revenue-plunged-in-december-as-advertisers-fled-report-2023-3,"Twitter's revenues plunged in December after advertisers avoided the social media platform in the wake of Elon Musk's controversial takeover,..."
03/05/2023,Elon Musk yearns for AI devs to build 'anti-woke' rival ChatGPT bot,The Register,https://www.theregister.com/2023/03/06/ai_roundup/,In brief Elon Musk is reportedly trying to recruit developers to build a large language model that will be less restrictive and politically correct than...
03/05/2023,"Elon Musk's office sleeping habits have existed since the early 1990s, according to a book about his first startup",Business Insider Africa,https://africa.businessinsider.com/news/elon-musks-office-sleeping-habits-have-existed-since-the-early-1990s-according-to-a/0pl4pjr,"Elon Musk founded his first startup, Zip2, with his brother in 1995. Jimmy Soni's ""The Founders"" details how he slept at the office and openly berated..."
03/05/2023,Toxic trolls 'left to thrive on Twitter under Elon Musk',Daily Mail,https://www.dailymail.co.uk/news/article-11823623/Toxic-trolls-left-thrive-Twitter-Elon-Musk.html,Toxic trolls 'left to thrive on Twitter under Elon Musk': Hateful and vile content - including disinformation and child sexual exploitation - remains a huge...
03/05/2023,"Elon Musk is Running Twitter Like a Startup, Sleeping in the ...",Naija News,https://nnn.ng/elon-musk-is-running-twitter-like-a-startup-sleeping-in-the-office-and-arguing-with-coworkers/,"A new book about entrepreneur Elon Musk, “The Founders” by Jimmy Soni, reveals that the billionaire's management style has been notorious from the very..."
03/05/2023,"Elon Musk Documentary Will Be 'Hit Piece,' Billionaire Claims; 'How Would You Know,'",The Wrap,https://www.thewrap.com/elon-musk-documentary-will-be-hit-piece-billionaire-claims-how-would-you-know-director-fires-back/,"Elon Musk clearly isn't a fan of the upcoming documentary about him from director Alex Gibney, telling one of his fans on Tuesday that the film will be “a..."
03/05/2023,"Elon Musk says Twitter will soon allow users to reply to individual DMs, tweet up to 10,000 characters",The Economic Times,https://economictimes.indiatimes.com/magazines/panache/elon-musk-says-twitter-will-soon-allow-users-to-reply-to-individual-dms-tweet-up-to-10000-characters/articleshow/98441913.cms,"Musk also revealed that soon Twitter will extend longform tweets to 10,000 characters. Elon Musk In February, the SpaceX chief had said that the micro-blogging..."
03/05/2023,Twitter Still Littered With Crypto Scammers Buying Ads Featuring Elon Musk’s Face,Forbes,https://www.forbes.com/sites/mattnovak/2023/03/05/twitter-still-littered-with-crypto-scammers-buying-ads-featuring-elon-musks-face/,Have you noticed a deluge of advertisements on Twitter lately touting scam cryptocurrencies that use Elon Musk's face? You're not alone.
03/05/2023,Turkish competition board says fines Elon Musk over Twitter ...,Nasdaq,https://www.nasdaq.com/articles/turkish-competition-board-says-fines-elon-musk-over-twitter-takeover,"ISTANBUL, March 6 (Reuters) - The Turkish Competition Board said on Monday it had decided to fine billionaire Elon Musk 0.1% of Twitter's gross income in..."
03/05/2023,"Twitter reports 40% drop in ad revenue, adjusted earnings for December: report",Fox Business,https://www.foxbusiness.com/technology/twitter-reports-40-drop-ad-revenue-adjusted-earnings-december-report,"... on Twitter after Elon Musk's chaotic $44 billion acquisition of the social ... Musk said in December that the company was on track to be ""roughly cash..."
03/05/2023,Tesla slashes prices for Model S and Model X in US,TechCrunch,https://techcrunch.com/2023/03/05/tesla-slashes-prices-for-model-s-and-model-y-in-us/,"... held at the company's Austin factory, CEO Elon Musk and other leaders discussed ... “The desire for people to own a Tesla is extremely high,” said Musk."
03/06/2023,Twitter hit with one of the biggest outages since Elon Musk took over,CNN,https://www.cnn.com/2023/03/06/tech/twitter-website-down/index.html,"... marking one of the most wide-ranging service disruptions to date under new owner Elon Musk. Some users who attempted to load Twitter.com or TweetDeck,..."
03/06/2023,Twitter changes prompt widespread outages after Elon Musk ...,The Washington Post,https://www.washingtonpost.com/technology/2023/03/06/elon-musk-twitter-outages/,"SAN FRANCISCO — Elon Musk's Twitter is a house of cards. ... “A small API change had massive ramifications,” Twitter CEO Elon Musk wrote in a tweet on..."
03/06/2023,Elon Musk’s Twitter Couldn’t Handle Basic Web Links Today,Rolling Stone,https://www.rollingstone.com/culture/culture-news/links-not-working-elon-musk-twitter-api-error-1234691469/,"Elon Musk's Twitter Couldn't Handle Basic Web Links Today. Social media site said issues — which also appeared to affect photos, videos, and login attempts —..."
03/06/2023,Worker asks Elon Musk on Twitter: Have I been fired?,BBC,https://www.bbc.com/news/technology-64871183,"A Twitter employee has appealed to Elon Musk on the platform to ask whether he had been sacked. In a tweet to the firm's chief executive, Halli Thorleifsson..."
03/06/2023,She was weeks away from maternity leave at Twitter. Then Elon Musk took over,CNN,https://www.cnn.com/2023/03/06/tech/elon-musk-twitter-employees-year-of-uncertainty/index.html,"Bim Ali was early in her first pregnancy when billionaire Elon Musk agreed to buy Twitter, where she worked as a program manager on the Redbird core..."
03/06/2023,Elon Musk's Bodyguards Reportedly Accompanying Him to ...,Futurism,https://futurism.com/elon-musks-bodyguards-bathroom-twitter,"Twitter CEO Elon Musk is being accompanied by at least two bodyguards, who will go as far as to follow him to the bathroom, an unnamed Twitter engineer told..."
03/06/2023,Tesla Offers an Unprecedented Look at the Bench Behind ...,Bloomberg.com,https://www.bloomberg.com/news/articles/2023-03-06/tesla-offers-an-unprecedented-look-at-the-bench-behind-elon-musk,"Tesla Offers an Unprecedented Look at the Bench Behind Elon Musk. In a clear response to investor criticism, the CEO shared the stage with 16 other executives..."
03/06/2023,Elon Musk's Tesla cuts prices again as tries to boost sales,BBC,https://www.bbc.com/news/business-64867287,"But boss Elon Musk has said previously that price cuts were working to lift demand. ""The desire for people to own a Tesla is extremely high. The limiting factor..."
03/06/2023,Elon Musk mocks BBC report alleging misogynistic accounts on Twitter soared 69% under his leadership,Fortune,https://fortune.com/2023/03/06/twitter-elon-musk-mocks-bbc-report-alleging-misogynistic-accounts-soared-under-his-leadership/,Elon Musk derided a report from Britain's BBC that claimed hate speech directed at women was on the rise at Twitter since he acquired the social media...
03/06/2023,Can Elon Musk Succeed In Developing Generative AI ...,Forbes,https://www.forbes.com/sites/lanceeliot/2023/03/06/can-elon-musk-succeed-in-developing-generative-ai-chatgpt-knockoff-truthgpt-that-would-be-stoically-truthful-at-all-times-asks-ai-ethics-and-ai-law/,"Can Elon Musk Succeed In Developing Generative AI ChatGPT Knockoff “TruthGPT” That Would Be Stoically Truthful At All Times, Asks AI Ethics And AI Law. Lance..."
03/07/2023,Elon Musk might be the worst boss on the internet,Quartz,https://qz.com/elon-musk-twitter-ceo-boss-layoffs-1850196877,Elon Musk has decimated Twitter's ranks. But his latest layoff might have been the harshest one yet. Twitter employee Haraldur Thorleifsson wrote on Twitter...
03/07/2023,Elon Musk publicly mocks Twitter worker with disability who is unsure whether he's been laid off,CNN,https://www.cnn.com/2023/03/07/tech/elon-musk-twitter-employee-disability/index.html,Elon Musk has apologized after publicly scoffing at a Twitter employee's uncertainty about whether he had been laid off in a recent round of cuts and...
03/07/2023,Elon Musk confronts former Twitter employee online,The Washington Post,https://www.washingtonpost.com/technology/2023/03/07/elon-musk-twitter-employee-dispute/,"Elon Musk grills former Twitter worker online, accuses him of not working ... Haraldur Thorleifsson tweeted at Musk on Monday saying his access to his work..."
03/07/2023,"Elon Musk's New Master Plan: Not About A Tesla EV, About Sustainability",InsideEVs,https://insideevs.com/news/655977/elon-musk-new-master-plan-not-a-tesla-car-but-sustainability/,"Elon Musk's New Master Plan: Not About A Tesla EV, About Sustainability. Some folks weren't too happy that Tesla didn't show off a new EV platform at Investor..."
03/07/2023,Tesla (TSLA) Investor Day: Cruxes From Master Plan Part 3,Zacks,https://www.zacks.com/stock/news/2062588/tesla-tsla-investor-day-cruxes-from-master-plan-part-3,CEO Elon Musk sets forth his intent on powering the existing gridlines with renewable energy and producing up to 20 million cars per year over the course of...
